,Product URL,Description,ASIN,Product Description,Manufacturer
116,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-87,NA,B0BGSV19KZ,,NA
117,https://www.amazon.in//Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-88,NA,B07DMKJJB4,,NA
118,https://www.amazon.in//Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-89," Material Type : Nylon  ___ Weight : 280 gm , 22.5 x 9.5 x 22.5 Centimeters (LxWxH)  ___ Water Resistance : yes , but not waterproof  ___ Special Features : 1 Main Zipper Pocket + 2 Front Side Zipper Pocket + In Side Pocket For Tab & pad ( Upto 9 inch) + 1 other pocket  ___ Disclaimer: To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.  ___ The sling bag has one compartment which can hold a mobile phone, wallet, Tablet office, travel and other daily things. Note : You can't use as a Tiffin bag.  ___",B098L372Z7,,NA
119,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-90,NA,B09WZHX3B1,,NA
120,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfbXRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1, 2 Large Compartments + 2 Easy access front Pocket with organizersection & 2 mesh side pocket  ___ Made in India. Outer Fabric: Durable PU coated water resistance Polyester Fabric.  ___ Well cushioned Laptop compartment for upto 15.6 inch Laptop  ___ Weight: 780gm; Dimensions: 14 x 18 x 7 inches (WxHxD); Warranty: 1 year Warranty against manufacturing defects.  ___ Lining Description: Polyurethane; Water Resistance Level: Waterproof; Special Features: Bottle Holder; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket  ___,B01FU4B9JG,"Design   Featuring padded handles and shoulder straps, zipper compartments and bottle holders, this bag comes with everything you need to tackle your daily commute.___Compartments   This bag features buckle Inner Pockets, so your belongings are safe, secure and well organized inside. A mobile pocket is provided to keep your phone in case you want to go completely hands-free. One outer pocket.___Material    Polyester is widely popular on account of its durability and toughness. Made of fibres that do not wear down quickly even with daily use and it is resistant to wrinkling and shrinking. The light weight feel of the material also makes it a very in-demand material for backpacks.___",NA
121,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQJLHLXZ,,NA
122,https://www.amazon.in//Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-93,NA,B071XMLFTL,,NA
123,https://www.amazon.in//Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-94,NA,B07P2TQH78,,NA
124,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-95,NA,B09WZKHSDR,,NA
125,https://www.amazon.in//Rabbit-Caramello-Backpack-Multi-Function-Waterproof/dp/B07FHXNPCH/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-96,NA,B07FHXNPCH,,NA
126,https://www.amazon.in//Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-97, Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base  ___ 3 External Zippered Pockets : 1 Mesh Stash Pocket  ___ Outer material type: Polyester  ___ Item Package Weight : 340.0 grams  ___,B098FFTDKT,,NA
127,https://www.amazon.in//Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-98,NA,B08Z619V6Z,,NA
128,https://www.amazon.in//Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-99,NA,B0BJVDN7VT,,NA
129,https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-100,NA,B07QL8633G,,NA
130,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Care Instructions: Hand Wash Only  ___ Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop   ___ Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry   ___ Front Organizer compartments for pens, keys, and cell phone   ___ Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket   ___",B078JVT384,"Lock Type    Butterfly lock is the lock type for this backpack. This lock provides enhanced security.___his backpack consists of 2 compartments. Therefore, you can carry all your essentials without any worries.___This backpack comes with versatile usage facility. This backpack can also be used for carrying papers, documents, bottles, etc.___",Cosmus 
131,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS," Made with strong and premium 450D Polyester  ___ Max padded 15.4"" Laptop compartment  ___ Cool and stylish looks  ___ Unique front quick access mesh pockets  ___ Large front pocket for extra convenience  ___",B0BP1QM6W5,,Backpack International Pvt Ltd 
132,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
133,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfYXRmX25leHQ6MjAwMjExOTkwMTA4MDY6OjA6Og&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1, 2 Large Compartments + 2 Easy access front Pocket with organizersection & 2 mesh side pocket  ___ Made in India. Outer Fabric: Durable PU coated water resistance Polyester Fabric.  ___ Well cushioned Laptop compartment for upto 15.6 inch Laptop  ___ Weight: 780gm; Dimensions: 14 x 18 x 7 inches (WxHxD); Warranty: 1 year Warranty against manufacturing defects.  ___ Lining Description: Polyurethane; Water Resistance Level: Waterproof; Special Features: Bottle Holder; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket  ___,B01FU4B9JG,"Design   Featuring padded handles and shoulder straps, zipper compartments and bottle holders, this bag comes with everything you need to tackle your daily commute.___Compartments   This bag features buckle Inner Pockets, so your belongings are safe, secure and well organized inside. A mobile pocket is provided to keep your phone in case you want to go completely hands-free. One outer pocket.___Material    Polyester is widely popular on account of its durability and toughness. Made of fibres that do not wear down quickly even with daily use and it is resistant to wrinkling and shrinking. The light weight feel of the material also makes it a very in-demand material for backpacks.___",NA
134,https://www.amazon.in//Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-99," Generous overall size of 32 x 15 x 44 cm (LxBxH)  ___ 2 compartments, including a padded laptop compartment ideal for carrying laptops up to 15.6 inches  ___ Bottle pockets on both sides for storing bottles, earphones, tickets and other smaller items  ___ Made with wear-resistant Polyester material for a longer life  ___ Reflectors on backpack promote visibility at night when on the road  ___",B076QFBFRG,,NA
135,https://www.amazon.in//Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-100,NA,B079MD5F7R,,NA
136,https://www.amazon.in//Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-101," ?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 liters. This Bag/Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects   ___ ?MADE IN INDIA - This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables.;Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Pocket Description: Zipper Pocket; Style Name: Casual Backpack; Color Name: Black; Pattern Name: Solid   ___ ?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft. This Bag cum backpack can be used for office, college, school or even for hiking or trekking.   ___ ?INBUILT RAIN COVER - Inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains   ___ ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips   ___",B08NHL52MK,,NA
137,https://www.amazon.in//Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-102,NA,B071XM6PSM,,NA
138,https://www.amazon.in//FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-103,NA,B084LF4RT5,,NA
139,https://www.amazon.in//AirCase-Messenger-Detachable-Shoulder-Warranty/dp/B0BHZ12XQ7/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-104," INNOVATIVE DESIGN: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. Built with Premium Waterproof Canvas with Impact Resistant Soft lining which prevents scratches.  ___ CONVENIENT & COMFORTABLE: 1 Main compartment with attached Laptop Sleeve. 1 Back Pocket to organize accessories such as Charger, Power bank, Phone, Tablet, cable, Pen, Notebook, etc.  ___ KEEPS YOUR BELONGINGS SAFE: This Hand Bag is made of Soft and Environmental Friendly Material with Reinforced Edges. Soft Padding of the Main Compartment offers Protection to your laptop.  ___ TRAVEL FRIENDLY: It Comes with Adjustable & Removable Shoulder Strap for easy Portability. It can be carried as a Briefcase or carried as a Sling Bag as per convenience.  ___ WIDELY COMPATIBLE : Made In India with 6 Months Warranty. Designed for most 15.6"" Laptops and Ultrabooks  ___",B0BHZ12XQ7,,NA
140,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-105,NA,B08Y3L4PHK,,NA
141,https://www.amazon.in//Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-106,NA,B07YXBTD6Z,,NA
142,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   ___ Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   ___ Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   ___ Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery   ___ Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester   ___",B0BH8S9QGH,,NA
143,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQ3ND145,,NA
144,https://www.amazon.in//Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-109,NA,B09RK6NCGC,,NA
145,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-110,NA,B07G4HH78P,NA,NA
146,https://www.amazon.in//Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-111," Outer Material: Polyester, Inner Material: Fabric, Color: Grey  ___ Laptop Compartment : No, No. of Compartment : 2, No.of Front Pocket : 2, No. of Bottle Pocket : 2  ___ Warranty : 1 Year,Product Dimension : 34cm X 24cmX 49cm  ___ Utility : School Backpack, College Backpack / Used For : Girls  ___ School bags, casual backpacks, college backpacks, Kids Backpacks  ___",B0849MZF6Q,,NA
147,https://www.amazon.in//ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-112,NA,B07NPXWFXX,NA,NA
148,https://www.amazon.in//Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-113,NA,B0855F8174,NA,NA
149,https://www.amazon.in//Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-114,NA,B0BJVDN7VT,NA,NA
150,https://www.amazon.in//Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-115," Capacity: 19 liters, Weight: 566gm   ___ What’s new: Well-researched, upgraded fabric and hardware (zippers, rivets, gauge buttons) which is exclusively used to save you those extra bucks while maintaining the highest quality standards!! Light-weighted. Won’t add bulk and yet durable to sustain heavy weight.KEEP HOT WATER OR MILK WARM - Warm time of hot water or milk stored in the milk bottle pockets is 2 hours.   ___ Pattern Name: Solid; Lining Description: Polyurethane; Age Range Description: Adult   ___",B07PKQ3WJZ,,NA
151,https://www.amazon.in//BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675415406&sprefix=ba%2Caps%2C283&sr=8-116,NA,B09CV24TMK,,NA
152,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,NA,B078JVT384,NA,NA
153,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2OTAwMjAzOTY5OTcwOjE2NzU0MTU0MDY6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415406%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,NA,B0BP1QM6W5,NA,NA
154,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
155,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfYXRmX25leHQ6MjAwMjExOTkwMTA4MDY6OjA6Og&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NA,B01FU4B9JG,NA,NA
156,https://www.amazon.in//POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-115,NA,B0844R2GMK,NA,NA
157,https://www.amazon.in//Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-116,NA,B08YZ5XY31,,NA
158,https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-117,NA,B07G4D13LB,,NA
159,https://www.amazon.in//F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-118,NA,B071XJ6XV5,NA,NA
160,https://www.amazon.in//Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-119,NA,B09S3ZK3N1,NA,NA
161,https://www.amazon.in//Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-120,NA,B098TKJG1L,NA,NA
162,https://www.amazon.in//Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-121,NA,B0BNTL7Z7J,NA,NA
163,https://www.amazon.in//Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDBPVFW/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-122,NA,B09WDBPVFW,NA,NA
